"x","y","z","t","class"
0.8332,0.3778,0.5258,2021-12-16 11:00:37,0
-0.035,0.0504,-1.5035,2021-12-16 11:00:38,0
-0.1393,0.4076,0.3369,2021-12-16 11:00:39,0
0.7467,-0.3946,0.7252,2021-12-16 11:00:40,0
0.2325,-0.8254,1.3715,2021-12-16 11:00:41,0
0.6413,0.4684,-0.5872,2021-12-16 11:00:42,0
-0.1781,0.6488,-0.4809,2021-12-16 11:00:43,0
0.1108,0.6686,-0.8819,2021-12-16 11:00:44,0
-0.3284,-0.5737,0.5327,2021-12-16 11:00:45,0
-0.257,0.114,1.2706,2021-12-16 11:00:46,0
0.095,-0.8278,1.2607,2021-12-16 11:00:47,0
-0.3848,-0.5663,-0.4519,2021-12-16 11:00:48,0
0.5143,1.0005,-1.8212,2021-12-16 11:00:49,0
-0.221,-0.0739,-1.7899,2021-12-16 11:00:50,0
-0.2969,-0.4471,-0.5779,2021-12-16 11:00:51,0
-0.037,0.0393,0.083,2021-12-16 11:00:52,0
0.5934,0.2753,-1.6796,2021-12-16 11:00:53,0
0.5275,0.1093,-1.4414,2021-12-16 11:00:54,0
-0.073,-0.0662,-1.102,2021-12-16 11:00:55,0
-0.2844,0.3079,0.9527,2021-12-16 11:00:56,0
-0.69,-0.000799999999999995,0.749,2021-12-16 11:00:57,0
0.086,-0.4974,0.0415,2021-12-16 11:00:58,0
-0.3487,0.7798,-1.7219,2021-12-16 11:00:59,0
-0.6263,-0.4723,0.3853,2021-12-16 11:01:00,0
-0.0761,-0.00639999999999999,-0.0453,2021-12-16 11:01:01,0
0.1774,0.5474,-0.3925,2021-12-16 11:01:02,0
-0.1079,-0.5341,1.6851,2021-12-16 11:01:03,0
0.2811,0.2306,-0.396,2021-12-16 11:01:04,0
0.255,-0.3578,-0.8858,2021-12-16 11:01:05,0
0.1623,-0.8375,0.6461,2021-12-16 11:01:06,0
0.22,-0.4181,-0.2691,2021-12-16 11:01:07,0
0.4452,0.0697,-1.7347,2021-12-16 11:01:08,0
0.2328,-0.158,-0.2962,2021-12-16 11:01:09,0
0.0199,-0.6568,-0.7548,2021-12-16 11:01:10,0
0.495,-0.1527,0.0188,2021-12-16 11:01:11,0
-0.1189,-0.0836,0.693,2021-12-16 11:01:12,0
-0.0309,-0.0179,0.5872,2021-12-16 11:01:13,0
0.2385,0.4308,0.8528,2021-12-16 11:01:14,0
-0.1891,0.301,-0.1505,2021-12-16 11:01:15,0
-0.2509,0.5075,0.6722,2021-12-16 11:01:16,0
-0.022,0.554,-1.2279,2021-12-16 11:01:17,0
0.0389,0.1649,-0.2169,2021-12-16 11:01:18,0
0.2071,0.246,-1.2234,2021-12-16 11:01:19,0
0.4057,0.1141,0.2537,2021-12-16 11:01:20,0
-0.3554,-0.8799,1.39,2021-12-16 11:01:21,0
0.6585,0.3318,-0.4955,2021-12-16 11:01:22,0
-0.0306,-0.0088,-0.7904,2021-12-16 11:01:23,0
0.404,-0.0797,0.7688,2021-12-16 11:01:24,0
0.0413,0.3452,0.0695,2021-12-16 11:01:25,0
0.239,-0.044,-1.5396,2021-12-16 11:01:26,0
-2.0011,-0.089,1.6053,2021-12-16 11:01:27,0
1.132,-0.1991,-1.3606,2021-12-16 11:01:28,0
-0.9702,-0.3232,2.0724,2021-12-16 11:01:29,0
0.0028,-0.8309,0.2157,2021-12-16 11:01:30,0
-2.7333,0.221,0.6805,2021-12-16 11:01:31,0
2.0481,-0.7244,-0.2424,2021-12-16 11:01:32,0
3.0161,-0.5551,0.2696,2021-12-16 11:01:33,0
2.9393,-0.1819,-0.625,2021-12-16 11:01:34,0
-0.0646,-1.3298,2.8799,2021-12-16 11:01:35,0
0.8411,-0.4086,-0.0496,2021-12-16 11:01:36,0
-2.0164,-1.1114,0.6949,2021-12-16 11:01:37,0
-2.9993,-1.0567,1.0014,2021-12-16 11:01:38,0
-3.2954,-1.829,1.6738,2021-12-16 11:01:39,0
1.7529,-0.7185,-0.9044,2021-12-16 11:01:40,0
-0.4271,-0.2667,1.2942,2021-12-16 11:01:41,0
0.7961,-0.4541,-0.2577,2021-12-16 11:01:42,0
0.5015,0.7556,-1.746,2021-12-16 11:01:43,0
-0.513,0.7961,-1.0329,2021-12-16 11:01:44,0
-1.164,-0.4372,0.8205,2021-12-16 11:01:45,0
0.1595,0.157,-0.1008,2021-12-16 11:01:46,0
-0.6948,-0.9422,1.0666,2021-12-16 11:01:47,0
1.0083,-0.4498,-0.2282,2021-12-16 11:01:48,0
-0.404,-0.8304,1.1674,2021-12-16 11:01:49,0
0.0973,0.0665,-1.1471,2021-12-16 11:01:50,0
-0.4995,-0.1424,-0.2461,2021-12-16 11:01:51,0
0.1169,0.1464,0.0584,2021-12-16 11:01:52,0
-0.6512,0.1004,0.1894,2021-12-16 11:01:53,0
0.3016,0.3204,0.1256,2021-12-16 11:01:54,0
0.3134,0.0736,-1.92,2021-12-16 11:01:55,0
-0.0145,-0.236,1.354,2021-12-16 11:01:56,0
0.4445,-0.0676,0.3948,2021-12-16 11:01:57,0
1.0807,-0.9682,0.5282,2021-12-16 11:01:58,0
0.5065,-0.7152,0.6758,2021-12-16 11:01:59,0
-0.2548,-0.5935,0.2118,2021-12-16 11:02:00,0
-0.2753,0.7302,0.1355,2021-12-16 11:02:01,0
0.4992,0.6142,1.1033,2021-12-16 11:02:02,0
-0.9279,0.676,-1.4639,2021-12-16 11:02:03,0
0.3478,0.7337,-2.5388,2021-12-16 11:02:04,0
-0.5199,0.1257,0.8951,2021-12-16 11:02:05,0
-0.3324,-0.5928,0.0874,2021-12-16 11:02:06,0
