"x","y","z","t","class"
1.775,-0.1404,-8.4406,2022-01-06 16:24:33,2
1.6042,3.0638,-9.0979,2022-01-06 16:24:34,2
0.4981,1.6702,-11.8434,2022-01-06 16:24:35,2
1.5073,-2.464,-1.8571,2022-01-06 16:24:36,2
3.0258,-0.1808,-1.8403,2022-01-06 16:24:37,2
0.5996,-2.4138,-1.1671,2022-01-06 16:24:38,2
-0.5104,-1.9308,5.5937,2022-01-06 16:24:39,2
1.7076,-0.1269,8.0278,2022-01-06 16:24:40,2
-0.1438,0.718,6.5167,2022-01-06 16:24:41,2
0.9287,-0.5687,9.415,2022-01-06 16:24:42,2
1.776,1.2724,5.9236,2022-01-06 16:24:43,2
-1.7206,1.9548,3.8329,2022-01-06 16:24:44,2
-0.5288,3.1873,3.7394,2022-01-06 16:24:45,2
-2.7722,2.3247,-1.9254,2022-01-06 16:24:46,2
-3.3378,1.5096,0.795,2022-01-06 16:24:47,2
-2.6094,1.1042,-0.1103,2022-01-06 16:24:48,2
3.3627,5.2436,-14.7881,2022-01-06 16:24:49,2
2.8448,6.0705,-12.7572,2022-01-06 16:24:50,2
0.3177,2.3968,-4.1001,2022-01-06 16:24:51,2
-2.6214,-0.2263,-6.7422,2022-01-06 16:24:52,2
0.5255,-0.6439,-4.8939,2022-01-06 16:24:53,2
-3.1749,-1.1363,-2.6717,2022-01-06 16:24:54,2
1.8828,-0.9966,-0.4093,2022-01-06 16:24:55,2
1.627,0.3744,-10.8938,2022-01-06 16:24:56,2
0.3757,-1.3822,-2.1039,2022-01-06 16:24:57,2
-0.8096,-2.1692,-5.9166,2022-01-06 16:24:58,2
1.2372,-1.2754,-4.8234,2022-01-06 16:24:59,2
0.9985,-2.2238,-2.1281,2022-01-06 16:25:00,2
0.7939,-2.2465,0.4715,2022-01-06 16:25:01,2
-0.1945,-2.3836,3.7301,2022-01-06 16:25:02,2
1.0771,-1.1493,7.0341,2022-01-06 16:25:03,2
-0.035,-0.3394,8.6775,2022-01-06 16:25:04,2
-1.3373,-0.462,7.4181,2022-01-06 16:25:05,2
0.1026,1.6788,3.413,2022-01-06 16:25:06,2
-2.8848,1.0085,2.989,2022-01-06 16:25:07,2
-2.5191,-1.9482,6.6296,2022-01-06 16:25:08,2
0.0946,-0.9853,6.6862,2022-01-06 16:25:09,2
0.2624,2.304,7.6595,2022-01-06 16:25:10,2
-1.7825,0.0278,9.1093,2022-01-06 16:25:11,2
-0.052,0.4416,2.7842,2022-01-06 16:25:12,2
-1.0407,1.6079,0.2162,2022-01-06 16:25:13,2
-2.2274,2.6641,-0.3551,2022-01-06 16:25:14,2
