"x","y","z","t","class"
0.3276,0.4835,-0.0832,2021-12-17 08:21:54,1
-0.2805,0.0635,0.0219,2021-12-17 08:21:55,1
0.2627,0.1814,-0.008,2021-12-17 08:21:56,1
0.2389,-0.1299,-0.2223,2021-12-17 08:21:57,1
-0.2624,-0.0789,0.6512,2021-12-17 08:21:58,1
-0.2557,-0.0307,0.1765,2021-12-17 08:21:59,1
0.143,-0.1682,-0.5626,2021-12-17 08:22:00,1
0.0187,-0.2358,-0.8997,2021-12-17 08:22:01,1
0.0152,0.2828,-1.2367,2021-12-17 08:22:02,1
0.5245,0.0524,0.0912,2021-12-17 08:22:03,1
-0.357,-0.372,-0.4709,2021-12-17 08:22:04,1
-0.0437,-0.3124,-0.00539999999999999,2021-12-17 08:22:05,1
-0.2985,-0.1581,1.0554,2021-12-17 08:22:06,1
0.0104,0.074,-0.2222,2021-12-17 08:22:07,1
0.011,0.3217,0.0877,2021-12-17 08:22:08,1
0.0546,0.2043,0.1437,2021-12-17 08:22:09,1
-0.3004,-0.1894,0.029,2021-12-17 08:22:10,1
-0.3555,0.2712,0.4008,2021-12-17 08:22:11,1
-0.6076,-0.1262,-0.3547,2021-12-17 08:22:12,1
0.0689,-0.0307,-0.4039,2021-12-17 08:22:13,1
-0.3761,-0.0545,-0.5987,2021-12-17 08:22:14,1
-0.6852,-0.2186,-0.4722,2021-12-17 08:22:15,1
-0.8755,-0.1933,-0.5169,2021-12-17 08:22:16,1
0.1499,-0.2515,-0.4425,2021-12-17 08:22:17,1
0.8206,-0.5918,-0.4631,2021-12-17 08:22:18,1
0.6236,-0.1529,-0.3025,2021-12-17 08:22:19,1
-0.1829,-0.2748,-0.2999,2021-12-17 08:22:20,1
0.5285,0.2414,0.2062,2021-12-17 08:22:21,1
0.1658,-0.1844,-0.2854,2021-12-17 08:22:22,1
-0.0722,0.0962,-0.2492,2021-12-17 08:22:23,1
0.0198,0.2324,0.0532,2021-12-17 08:22:24,1
0.0128,-0.0058,0.0323,2021-12-17 08:22:25,1
-0.4365,0.0916,0.0975,2021-12-17 08:22:26,1
0.0466,-0.147,-0.0373,2021-12-17 08:22:27,1
0.0183,-0.078,-0.3081,2021-12-17 08:22:28,1
-0.0464,0.0817,-0.2939,2021-12-17 08:22:29,1
-0.1641,-1.0358,-3.2722,2021-12-17 08:22:30,1
0.1331,0.0237,-0.4727,2021-12-17 08:22:31,1
0.1132,0.1947,0.1505,2021-12-17 08:22:32,1
-0.2679,-0.5635,0.3235,2021-12-17 08:22:33,1
0.0856,0.2411,0.5452,2021-12-17 08:22:34,1
-0.5478,0.0323,-0.3005,2021-12-17 08:22:35,1
-0.3977,-0.4659,-0.9508,2021-12-17 08:22:36,1
-0.0629,-0.0353,-1.1583,2021-12-17 08:22:37,1
0.4191,0.3381,-0.8496,2021-12-17 08:22:38,1
-0.4434,-0.3596,-0.326,2021-12-17 08:22:39,1
-0.0109,-0.0293,0.0788,2021-12-17 08:22:40,1
-0.0312,-0.2221,-0.714,2021-12-17 08:22:41,1
0.2403,0.3992,-0.2456,2021-12-17 08:22:42,1
-0.3207,-0.2797,-0.6729,2021-12-17 08:22:43,1
0.0015,0.395,1.0808,2021-12-17 08:22:44,1
-0.1234,-0.2767,-0.4283,2021-12-17 08:22:45,1
-0.0123,0.0943,-0.3384,2021-12-17 08:22:46,1
-0.0756,0.5809,0.3916,2021-12-17 08:22:47,1
0.2916,0.3768,0.1942,2021-12-17 08:22:48,1
0.1163,0.5211,0.5953,2021-12-17 08:22:49,1
0.5077,0.4085,0.8571,2021-12-17 08:22:50,1
0.37,0.0274,-0.4722,2021-12-17 08:22:51,1
-0.1279,0.6952,0.3436,2021-12-17 08:22:52,1
0.6454,0.0301,-0.1587,2021-12-17 08:22:53,1
-0.1669,-0.1932,0.7448,2021-12-17 08:22:54,1
0.0456,-0.387,-1.5281,2021-12-17 08:22:55,1
0.1492,0.2021,0.3508,2021-12-17 08:22:56,1
-0.0901,0.1858,0.2562,2021-12-17 08:22:57,1
-0.00639999999999999,-0.6733,-1.3963,2021-12-17 08:22:58,1
0.00169999999999999,0.073,0.2629,2021-12-17 08:22:59,1
0.2433,-0.3952,-0.2724,2021-12-17 08:23:00,1
-0.6087,-0.4212,-0.7443,2021-12-17 08:23:01,1
0.0225,0.1322,-0.1109,2021-12-17 08:23:02,1
-0.6006,-0.4559,-0.1782,2021-12-17 08:23:03,1
-0.0683,-0.1141,0.1423,2021-12-17 08:23:04,1
-0.1442,-0.2349,-0.1894,2021-12-17 08:23:05,1
-0.1804,0.0215,0.1295,2021-12-17 08:23:06,1
-0.2877,0.0371,-0.4589,2021-12-17 08:23:07,1
0.1629,-0.3586,-0.5824,2021-12-17 08:23:08,1
-0.1487,-0.2626,-0.2947,2021-12-17 08:23:09,1
0.0375,-0.1748,-0.5123,2021-12-17 08:23:10,1
-0.2143,-0.0334,0.3019,2021-12-17 08:23:11,1
-0.2993,0.2549,0.1429,2021-12-17 08:23:12,1
-0.191,-0.2661,-0.2016,2021-12-17 08:23:13,1
0.2347,0.0703,-0.4603,2021-12-17 08:23:14,1
-0.3898,-0.0476,-0.6877,2021-12-17 08:23:15,1
0.0305,0.1185,0.4004,2021-12-17 08:23:16,1
-0.6521,-0.9245,-0.9529,2021-12-17 08:23:17,1
-0.4106,-0.0147,0.3265,2021-12-17 08:23:18,1
0.2103,0.0636,0.2401,2021-12-17 08:23:19,1
-0.3389,-0.2784,-0.5794,2021-12-17 08:23:20,1
0.6749,0.5314,0.2492,2021-12-17 08:23:21,1
-0.0598,-0.2988,-0.3477,2021-12-17 08:23:22,1
0.2045,-0.0657,0.0587,2021-12-17 08:23:23,1
-0.2391,-0.3567,-0.4154,2021-12-17 08:23:24,1
-0.1877,-0.0403,-0.4153,2021-12-17 08:23:25,1
0.0461,-0.4279,-0.0599,2021-12-17 08:23:26,1
-0.5615,0.2567,-0.3426,2021-12-17 08:23:27,1
-0.3673,-0.5438,-0.8246,2021-12-17 08:23:28,1
-0.3907,0.1978,-0.4226,2021-12-17 08:23:29,1
-0.3807,-0.1453,-0.6202,2021-12-17 08:23:30,1
-0.6728,-0.0241,0.0154,2021-12-17 08:23:31,1
-0.1865,-0.179,0.0599,2021-12-17 08:23:32,1
0.2613,-0.0094,-0.1588,2021-12-17 08:23:33,1
0.2807,0.2529,0.2172,2021-12-17 08:23:34,1
-0.0653,-0.2625,-0.0508,2021-12-17 08:23:35,1
-0.3857,0.2427,-0.5575,2021-12-17 08:23:36,1
-0.2829,0.0855,-0.0674,2021-12-17 08:23:37,1
0.4004,0.0457,-0.3178,2021-12-17 08:23:38,1
-0.1352,0.1919,0.1313,2021-12-17 08:23:39,1
0.0862,0.1044,-0.193,2021-12-17 08:23:40,1
0.1277,0.1643,0.1642,2021-12-17 08:23:41,1
-0.0025,-0.2465,-0.8656,2021-12-17 08:23:42,1
0.4582,0.4999,2.2816,2021-12-17 08:23:43,1
-0.4928,-0.134,2.4366,2021-12-17 08:23:44,1
0.1326,0.7728,0.7701,2021-12-17 08:23:45,1
0.1801,-0.2867,-0.9118,2021-12-17 08:23:46,1
0.0932,0.0748,0.02,2021-12-17 08:23:47,1
0.7109,-0.0693,0.1028,2021-12-17 08:23:48,1
-0.2238,0.1513,0.4009,2021-12-17 08:23:49,1
-0.11,-0.112,-0.0588,2021-12-17 08:23:50,1
0.1953,0.1553,-0.0691,2021-12-17 08:23:51,1
