sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51659;2021-12-12 13:51:38:614
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51660;2021-12-12 13:51:38:615
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51660;2021-12-12 13:51:38:615
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51661;2021-12-12 13:51:38:616
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51661;2021-12-12 13:51:38:616
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51661;2021-12-12 13:51:38:616
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51666;2021-12-12 13:51:38:621
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51671;2021-12-12 13:51:38:626
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51673;2021-12-12 13:51:38:628
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51673;2021-12-12 13:51:38:628
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51673;2021-12-12 13:51:38:628
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51674;2021-12-12 13:51:38:629
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51674;2021-12-12 13:51:38:629
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51674;2021-12-12 13:51:38:629
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51675;2021-12-12 13:51:38:630
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51675;2021-12-12 13:51:38:630
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51675;2021-12-12 13:51:38:630
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51675;2021-12-12 13:51:38:630
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51675;2021-12-12 13:51:38:630
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51676;2021-12-12 13:51:38:631
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51676;2021-12-12 13:51:38:631
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51676;2021-12-12 13:51:38:631
9.8668;3.0072;1.2498;9.3943;2.8136;0.0078;-0.2889;0.5144;1.048;0.0677;0.0549;0.0455;10.0;-4.8;7.68;-14.34;303.12;-16.87;-89.79;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51677;2021-12-12 13:51:38:632
9.8668;3.0072;1.2498;9.1604;2.5177;-2.4327;1.0272;0.0849;1.3768;0.0348;-0.0343;0.0095;10.0;-6.66;1.44;-27.48;276.28;-16.67;-89.95;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51692;2021-12-12 13:51:38:647
9.8668;3.0072;1.2498;9.1604;2.5177;-2.4327;1.0272;0.0849;1.3768;0.0348;-0.0343;0.0095;10.0;-6.66;1.44;-27.48;276.28;-16.67;-89.95;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51693;2021-12-12 13:51:38:648
9.8668;3.0072;1.2498;9.1604;2.5177;-2.4327;1.0272;0.0849;1.3768;0.0348;-0.0343;0.0095;10.0;-6.66;1.44;-27.48;276.28;-16.67;-89.95;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51693;2021-12-12 13:51:38:648
9.8668;3.0072;1.2498;9.1604;2.5177;-2.4327;1.0272;0.0849;1.3768;0.0348;-0.0343;0.0095;10.0;-6.66;1.44;-27.48;276.28;-16.67;-89.95;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51693;2021-12-12 13:51:38:648
9.8668;3.0072;1.2498;9.1604;2.5177;-2.4327;1.0272;0.0849;1.3768;0.0348;-0.0343;0.0095;10.0;-6.66;1.44;-27.48;276.28;-16.67;-89.95;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51694;2021-12-12 13:51:38:649
9.8668;3.0072;1.2498;9.1604;2.5177;-2.4327;1.0272;0.0849;1.3768;0.0348;-0.0343;0.0095;10.0;-6.66;1.44;-27.48;276.28;-16.67;-89.95;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51694;2021-12-12 13:51:38:649
9.8668;3.0072;1.2498;9.1604;2.5177;-2.4327;1.0272;0.0849;1.3768;0.0348;-0.0343;0.0095;10.0;-6.66;1.44;-27.48;276.28;-16.67;-89.95;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51694;2021-12-12 13:51:38:649
9.8668;3.0072;1.2498;9.1604;2.5177;-2.4327;1.0272;0.0849;1.3768;0.0348;-0.0343;0.0095;10.0;-6.66;1.44;-27.48;276.28;-16.67;-89.95;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51695;2021-12-12 13:51:38:650
9.8668;3.0072;1.2498;9.1604;2.5177;-2.4327;1.0272;0.0849;1.3768;0.0348;-0.0343;0.0095;10.0;-6.66;1.44;-27.48;276.28;-16.67;-89.95;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51695;2021-12-12 13:51:38:650
9.8668;3.0072;1.2498;9.1604;2.5177;-2.4327;1.0272;0.0849;1.3768;0.0348;-0.0343;0.0095;10.0;-6.66;1.44;-27.48;276.28;-16.67;-89.95;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51695;2021-12-12 13:51:38:650
9.8668;3.0072;1.2498;9.1604;2.5177;-2.4327;1.0272;0.0849;1.3768;0.0348;-0.0343;0.0095;10.0;-6.66;1.44;-27.48;276.28;-16.67;-89.95;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51695;2021-12-12 13:51:38:650
9.8668;3.0072;1.2498;9.1604;2.5177;-2.4327;1.0272;0.0849;1.3768;0.0348;-0.0343;0.0095;10.0;-6.66;1.44;-27.48;276.28;-16.67;-89.95;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51695;2021-12-12 13:51:38:650
9.8668;3.0072;1.2498;9.1604;2.5177;-2.4327;1.0272;0.0849;1.3768;0.0348;-0.0343;0.0095;10.0;-6.66;1.44;-27.48;276.28;-16.67;-89.95;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51695;2021-12-12 13:51:38:650
9.8668;3.0072;1.2498;9.1604;2.5177;-2.4327;1.0272;0.0849;1.3768;0.0348;-0.0343;0.0095;10.0;-6.66;1.44;-27.48;276.28;-16.67;-89.95;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51695;2021-12-12 13:51:38:650
9.8668;3.0072;1.2498;9.1604;2.5177;-2.4327;1.0272;0.0849;1.3768;0.0348;-0.0343;0.0095;10.0;-6.66;1.44;-27.48;276.28;-16.67;-89.95;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51695;2021-12-12 13:51:38:650
9.8668;3.0072;1.2498;9.1604;2.5177;-2.4327;1.0272;0.0849;1.3768;0.0348;-0.0343;0.0095;10.0;-6.66;1.44;-27.48;276.28;-16.67;-89.95;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51695;2021-12-12 13:51:38:650
9.8668;3.0072;1.2498;9.1604;2.5177;-2.4327;1.0272;0.0849;1.3768;0.0348;-0.0343;0.0095;10.0;-6.66;1.44;-27.48;276.28;-16.67;-89.95;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51696;2021-12-12 13:51:38:651
9.8668;3.0072;1.2498;9.1604;2.5177;-2.4327;1.0272;0.0849;1.3768;0.0348;-0.0343;0.0095;10.0;-6.66;1.44;-27.48;276.28;-16.67;-89.95;0.0;994.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51696;2021-12-12 13:51:38:651
9.1892;2.3847;-0.8188;9.2773;2.425;-2.0545;0.1984;-0.2258;0.8324;0.0244;-0.0178;0.0553;10.0;-6.0;1.86;-27.66;273.78;-14.32;-102.49;0.0;993.17;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;51971;2021-12-12 13:51:38:926
9.6537;2.3464;-0.9481;9.2949;2.365;-2.0448;0.1183;-0.157;1.1213;0.0323;-0.0716;0.0046;18.0;-6.48;1.44;-27.66;271.87;-13.98;-102.39;0.0;993.06;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;52776;2021-12-12 13:51:39:731
9.5101;2.4493;0.1604;9.4634;2.4582;-0.7558;0.0467;-0.0089;0.9162;0.0793;0.265;-0.0168;18.0;-3.9;0.24;-28.38;270.3;-14.43;-96.92;0.0;993.05;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;52951;2021-12-12 13:51:39:906
8.8588;2.7941;1.3097;9.5006;2.4213;-0.2172;-0.6417;0.3728;1.5268;0.1435;0.1715;-0.0516;16.0;-2.64;-0.72;-29.76;269.01;-14.23;-92.24;0.0;993.04;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;53451;2021-12-12 13:51:40:406
9.3185;2.9282;0.9912;9.5006;2.4213;-0.2172;-0.6417;0.3728;1.5268;0.1435;0.1715;-0.0516;16.0;-2.64;-0.72;-29.76;269.01;-14.23;-92.24;0.0;993.04;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;53951;2021-12-12 13:51:40:906
9.3185;2.9282;0.9912;9.5006;2.4213;-0.2172;-0.6417;0.3728;1.5268;0.1435;0.1715;-0.0516;16.0;-2.64;-0.72;-29.76;269.01;-14.23;-92.24;0.0;993.04;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;53952;2021-12-12 13:51:40:907
9.3185;2.9282;0.9912;9.5006;2.4213;-0.2172;-0.6417;0.3728;1.5268;0.1435;0.1715;-0.0516;16.0;-2.64;-0.72;-29.76;269.01;-14.23;-92.24;0.0;993.04;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;53953;2021-12-12 13:51:40:908
9.3185;2.9282;0.9912;9.5006;2.4213;-0.2172;-0.6417;0.3728;1.5268;0.1435;0.1715;-0.0516;16.0;-2.64;-0.72;-29.76;269.01;-14.23;-92.24;0.0;993.04;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;53953;2021-12-12 13:51:40:908
9.3185;2.9282;0.9912;9.5006;2.4213;-0.2172;-0.6417;0.3728;1.5268;0.1435;0.1715;-0.0516;16.0;-2.64;-0.72;-29.76;269.01;-14.23;-92.24;0.0;993.04;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;53954;2021-12-12 13:51:40:909
9.3185;2.9282;0.9912;9.5006;2.4213;-0.2172;-0.6417;0.3728;1.5268;0.1435;0.1715;-0.0516;16.0;-2.64;-0.72;-29.76;269.01;-14.23;-92.24;0.0;993.04;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;53954;2021-12-12 13:51:40:909
9.4239;2.4637;0.2706;9.4761;2.5243;0.0303;-0.1313;-0.1181;-0.6863;0.0622;0.0347;3.0E-4;15.0;-3.84;-7.14;-30.72;259.65;-15.03;-89.5;0.0;993.0;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;54295;2021-12-12 13:51:41:250
9.4454;2.5834;0.9721;9.4491;2.5917;0.4087;0.9061;0.0635;-0.0184;0.0488;-0.2493;0.0425;18.0;-2.22;-7.56;-31.14;257.34;-15.03;-88.11;0.0;993.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;55102;2021-12-12 13:51:42:057
9.4454;2.5834;0.9721;9.4491;2.5917;0.4087;0.9061;0.0635;-0.0184;0.0488;-0.2493;0.0425;18.0;-2.22;-7.56;-31.14;257.34;-15.03;-88.11;0.0;993.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;55103;2021-12-12 13:51:42:058
10.0344;2.6193;0.407;9.4337;2.6757;0.1259;-0.0266;0.0705;-0.0277;0.0598;0.0995;0.0431;19.0;-2.64;-9.72;-30.84;254.59;-15.32;-87.52;0.0;993.03;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;55224;2021-12-12 13:51:42:179
9.807;2.6289;0.3208;9.4255;2.7025;0.161;0.3814;-0.0735;0.1598;0.0891;0.1123;0.0089;17.0;-3.36;-10.5;-31.02;254.37;-15.88;-89.07;0.0;993.0;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;55723;2021-12-12 13:51:42:678
9.2826;2.5427;0.1724;9.432;2.6834;0.0759;-0.1494;-0.1407;0.0965;0.05;-0.1718;0.0474;13.0;-2.34;-10.44;-31.38;253.94;-16.0;-89.02;0.0;993.01;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;56274;2021-12-12 13:51:43:229
9.4694;1.5994;-2.6169;9.3923;2.2524;-1.6972;0.0028;-0.4279;-0.891;-0.1222;-0.0581;0.0217;23.0;-6.3;-8.46;-30.18;257.08;-14.9;-95.86;0.0;993.03;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;56649;2021-12-12 13:51:43:604
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57510;2021-12-12 13:51:44:465
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57511;2021-12-12 13:51:44:466
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57511;2021-12-12 13:51:44:466
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57512;2021-12-12 13:51:44:467
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57513;2021-12-12 13:51:44:468
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57513;2021-12-12 13:51:44:468
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57514;2021-12-12 13:51:44:469
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57538;2021-12-12 13:51:44:493
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57538;2021-12-12 13:51:44:493
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57539;2021-12-12 13:51:44:494
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57539;2021-12-12 13:51:44:494
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57546;2021-12-12 13:51:44:501
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57547;2021-12-12 13:51:44:502
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57547;2021-12-12 13:51:44:502
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57548;2021-12-12 13:51:44:503
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57548;2021-12-12 13:51:44:503
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57549;2021-12-12 13:51:44:504
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57549;2021-12-12 13:51:44:504
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57550;2021-12-12 13:51:44:505
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57550;2021-12-12 13:51:44:505
9.613;1.6233;-3.3185;9.2239;1.8492;-2.7695;0.2575;-0.0535;-0.2879;-0.1638;-0.0777;0.0333;24.0;-6.12;-7.08;-30.48;256.62;-11.57;-105.1;0.0;993.02;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57551;2021-12-12 13:51:44:506
9.8381;2.3464;-0.8739;9.4626;2.5152;0.5512;0.2702;-0.1233;-0.8888;-0.0502;-0.4857;0.0174;17.0;-0.42;-17.22;-29.52;242.47;-14.77;-83.12;0.0;993.11;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;57897;2021-12-12 13:51:44:852
9.5891;2.1477;-1.9657;9.4596;2.4987;-0.6647;-0.0262;-0.5043;-1.4926;-0.1265;-0.082;-0.0027;16.0;-4.08;-16.44;-28.92;243.09;-14.86;-92.8;0.0;993.09;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;58677;2021-12-12 13:51:45:632
9.5891;2.1477;-1.9657;9.4596;2.4987;-0.6647;-0.0262;-0.5043;-1.4926;-0.1265;-0.082;-0.0027;16.0;-4.08;-16.44;-28.92;243.09;-14.86;-92.8;0.0;993.09;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;58678;2021-12-12 13:51:45:633
9.5891;2.1477;-1.9657;9.4596;2.4987;-0.6647;-0.0262;-0.5043;-1.4926;-0.1265;-0.082;-0.0027;16.0;-4.08;-16.44;-28.92;243.09;-14.86;-92.8;0.0;993.09;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;58679;2021-12-12 13:51:45:634
9.5891;2.1477;-1.9657;9.4596;2.4987;-0.6647;-0.0262;-0.5043;-1.4926;-0.1265;-0.082;-0.0027;16.0;-4.08;-16.44;-28.92;243.09;-14.86;-92.8;0.0;993.09;45.0893;14.611173;764.2;NaN;;52.84;154.8387;341.58;8 / 9;58680;2021-12-12 13:51:45:635
