"x","y","z","t","class"
-6.1054,-15.2982,0.7798,2021-12-18 14:12:56,2
-6.1054,-15.2982,0.7798,2021-12-18 14:12:57,2
-6.1054,-15.2982,0.7798,2021-12-18 14:12:58,2
-6.1054,-15.2982,0.7798,2021-12-18 14:12:59,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:00,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:01,2
-3.0527,-7.6491,0.3899,2021-12-18 14:13:02,2
-24.4216,-61.1928,3.1192,2021-12-18 14:13:03,2
-9.1581,-22.9473,1.1697,2021-12-18 14:13:04,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:05,2
-9.1581,-22.9473,1.1697,2021-12-18 14:13:06,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:07,2
-12.2108,-30.5964,1.5596,2021-12-18 14:13:08,2
-125.1607,-313.6131,15.9859,2021-12-18 14:13:09,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:10,2
-9.1581,-22.9473,1.1697,2021-12-18 14:13:11,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:12,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:13,2
-3.0527,-7.6491,0.3899,2021-12-18 14:13:14,2
-9.1581,-22.9473,1.1697,2021-12-18 14:13:15,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:16,2
-24.4216,-61.1928,3.1192,2021-12-18 14:13:17,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:18,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:19,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:20,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:21,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:22,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:23,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:24,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:25,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:26,2
-12.2108,-30.5964,1.5596,2021-12-18 14:13:27,2
-12.2108,-30.5964,1.5596,2021-12-18 14:13:28,2
-3.0527,-7.6491,0.3899,2021-12-18 14:13:29,2
-15.2635,-38.2455,1.9495,2021-12-18 14:13:30,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:31,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:32,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:33,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:34,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:35,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:36,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:37,2
-21.3689,-53.5437,2.7293,2021-12-18 14:13:38,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:39,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:40,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:41,2
-6.1054,-15.2982,0.7798,2021-12-18 14:13:42,2
-3.6664,-6.4853,5.7934,2021-12-18 14:13:43,2
-3.4559,-0.7606,3.8581,2021-12-18 14:13:44,2
0.0379,1.9213,-2.9966,2021-12-18 14:13:45,2
1.0049,-2.251,-0.5043,2021-12-18 14:13:46,2
0.0639,-1.8748,1.6518,2021-12-18 14:13:47,2
-0.7779,0.7963,6.0321,2021-12-18 14:13:48,2
-1.9861,2.5857,1.1826,2021-12-18 14:13:49,2
0.5369,2.4423,-10.2085,2021-12-18 14:13:50,2
1.8751,-0.5796,-5.815,2021-12-18 14:13:51,2
-0.3359,-1.8251,0.4104,2021-12-18 14:13:52,2
-0.0583,0.7299,6.6125,2021-12-18 14:13:53,2
0.2413,2.9635,1.883,2021-12-18 14:13:54,2
-0.1771,0.2293,-6.5165,2021-12-18 14:13:55,2
0.1235,-2.5404,-4.8402,2021-12-18 14:13:56,2
